id,prompt,prompt_category,graph,domain,cntbl_cond,task
221,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,a
222,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,a
223,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,b
224,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,b
225,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,c
226,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,c
227,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,d
228,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,d
229,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,e
230,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,e
231,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,f
232,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,f
233,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,g
234,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,g
235,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,h
236,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,h
237,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,i
238,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,j
239,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: snarfulant wibsnag oscillation, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,j
240,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,pmm,k
261,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,a
262,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,a
263,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,b
264,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,b
265,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,c
266,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,c
267,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,d
268,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,d
269,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,e
270,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,e
271,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,f
272,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,f
273,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,g
274,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,g
275,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,h
276,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,h
277,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,i
278,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,j
279,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: drizzled wibsnag oscillation, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,j
280,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,k
281,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,a
282,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,a
283,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,b
284,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,b
285,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,c
286,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,c
287,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,d
288,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,d
289,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,e
290,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,e
291,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,f
292,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is drizzled wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mmp,f
