id,prompt,prompt_category,graph,domain,cntbl_cond,task
175,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,h
176,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,h
177,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is glonkified blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,i
178,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is glonkified blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,j
179,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: drizzled wibsnag oscillation, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is glonkified blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,j
180,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is glonkified blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,k
201,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,a
202,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,a
203,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,b
204,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,b
205,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,c
206,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,c
207,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,d
208,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,d
209,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,e
210,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,e
211,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,f
212,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,f
213,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,g
214,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,g
215,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is sprockled flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,h
216,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,h
217,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is glonkified blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,i
218,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is glonkified blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,j
219,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: drizzled wibsnag oscillation, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is glonkified blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,j
220,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is glonkified blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,ppp,k
261,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,a
262,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,a
263,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,b
264,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,b
265,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,c
266,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,c
267,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,d
268,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,d
269,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,e
270,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,e
271,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,f
272,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,f
273,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,g
274,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,g
275,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,h
276,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: glonkified blorb containment, sprockled flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,h
277,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,i
278,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: sprockled flimbor flux, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,j
279,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: drizzled wibsnag oscillation, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,j
280,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: unflarned flimbor flux, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is plimbled blorb containment? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,k
301,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, snarfulant wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,a
302,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, unflarned flimbor flux. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,a
303,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,b
304,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is snarfulant wibsnag oscillation? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,b
305,"Scholars of the ancient art of Glooblarp seek to understand the deep and mysterious connections between fundamental essences. By studying key variables, they attempt to decipher the cryptic patterns of the universe. Assume you live in a world that works like this: sprockled flimbor flux cause glonkified blorb containment. Also, snarfulant wibsnag oscillation cause glonkified blorb containment.. Now suppose you observe the following: plimbled blorb containment, drizzled wibsnag oscillation. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is unflarned flimbor flux? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,collider,glooblarp,mpm,c
