id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating,reasoning_type,RW17_label
107,mpm,economy,IV,p(X=1|Y=1),humans,numeric-only,collider,94.0,,59.285714285714285,Conditional Independence,d
107,mpm,economy,IV,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
108,mpm,economy,IV,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
108,mpm,economy,IV,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Conditional Independence,d
108,mpm,economy,IV,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
108,mpm,economy,IV,p(Y=1|X=1),humans,numeric-only,collider,82.0,,59.285714285714285,Conditional Independence,d
108,mpm,economy,IV,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
109,mpm,economy,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
109,mpm,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
109,mpm,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
109,mpm,economy,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,75.0,Conditional Independence,e
109,mpm,economy,V,p(X=1|Y=0),humans,numeric-only,collider,136.0,,41.0,Conditional Independence,e
110,mpm,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
110,mpm,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
110,mpm,economy,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
110,mpm,economy,V,p(Y=1|X=0),humans,numeric-only,collider,100.0,,41.0,Conditional Independence,e
110,mpm,economy,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
111,mpm,economy,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,94.0,,33.75,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,94.0,,33.75,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,f
113,mpm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,82.0,,25.625,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,136.0,,25.625,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
115,mpm,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,94.0,,16.428571428571427,Effect-Absent Diagnostic Inference,h
115,mpm,economy,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
115,mpm,economy,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
115,mpm,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
115,mpm,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
116,mpm,economy,XI,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,h
116,mpm,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
116,mpm,economy,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
116,mpm,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,82.0,,16.428571428571427,Effect-Absent Diagnostic Inference,h
116,mpm,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
117,mpm,economy,I,,claude-3-opus,single_numeric_response,collider,,0.0,5.0,Predictive Inference,i
117,mpm,economy,I,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,82.0,,20.0,Predictive Inference,i
117,mpm,economy,I,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,i
117,mpm,economy,I,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
117,mpm,economy,I,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
118,mpm,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
118,mpm,economy,II,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Predictive Inference,j
118,mpm,economy,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
118,mpm,economy,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,82.0,,76.25,Predictive Inference,j
118,mpm,economy,II,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Predictive Inference,j
119,mpm,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
119,mpm,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,94.0,,76.25,Predictive Inference,j
119,mpm,economy,II,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
119,mpm,economy,II,,gpt-4o,single_numeric_response,collider,,0.0,80.0,Predictive Inference,j
119,mpm,economy,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
120,mpm,economy,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
120,mpm,economy,III,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
120,mpm,economy,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
120,mpm,economy,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
120,mpm,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,94.0,,95.0,Predictive Inference,k
121,mmp,economy,VI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,21.0,,71.25,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Effect-Present Diagnostic Inference ,a
121,mmp,economy,VI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,84.0,,71.25,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,a
122,mmp,economy,VI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
123,mmp,economy,VII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,b
123,mmp,economy,VII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
123,mmp,economy,VII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,80.0,Effect-Present Diagnostic Inference ,b
123,mmp,economy,VII,p(X=1|Z=1),humans,numeric-only,collider,84.0,,74.0,Effect-Present Diagnostic Inference ,b
123,mmp,economy,VII,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
124,mmp,economy,VII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,b
124,mmp,economy,VII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
124,mmp,economy,VII,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
124,mmp,economy,VII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,b
124,mmp,economy,VII,p(Y=1|Z=1),humans,numeric-only,collider,21.0,,74.0,Effect-Present Diagnostic Inference ,b
125,mmp,economy,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
125,mmp,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
125,mmp,economy,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
125,mmp,economy,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
125,mmp,economy,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,84.0,,52.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,84.0,,52.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
126,mmp,economy,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
127,mmp,economy,IV,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
127,mmp,economy,IV,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
127,mmp,economy,IV,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
127,mmp,economy,IV,p(X=1|Y=1),humans,numeric-only,collider,21.0,,42.0,Conditional Independence,d
127,mmp,economy,IV,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,80.0,Conditional Independence,d
128,mmp,economy,IV,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Conditional Independence,d
128,mmp,economy,IV,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
128,mmp,economy,IV,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
128,mmp,economy,IV,p(Y=1|X=1),humans,numeric-only,collider,84.0,,42.0,Conditional Independence,d
128,mmp,economy,IV,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
129,mmp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,84.0,,38.0,Conditional Independence,e
129,mmp,economy,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
129,mmp,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
129,mmp,economy,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
129,mmp,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
130,mmp,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
130,mmp,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
130,mmp,economy,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
130,mmp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,84.0,,38.0,Conditional Independence,e
130,mmp,economy,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
131,mmp,economy,IX,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
131,mmp,economy,IX,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,f
131,mmp,economy,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Effect-Absent Diagnostic Inference,f
131,mmp,economy,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
131,mmp,economy,IX,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,21.0,,21.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,21.0,,21.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
133,mmp,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,75.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,84.0,,32.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,46.0,,32.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
135,mmp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,21.0,,35.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,84.0,,35.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
137,mmp,economy,I,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Predictive Inference,i
137,mmp,economy,I,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,46.0,,30.0,Predictive Inference,i
137,mmp,economy,I,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
137,mmp,economy,I,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
137,mmp,economy,I,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Predictive Inference,i
138,mmp,economy,II,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Predictive Inference,j
138,mmp,economy,II,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,46.0,,61.0,Predictive Inference,j
138,mmp,economy,II,,gpt-4o,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
138,mmp,economy,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
138,mmp,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
139,mmp,economy,II,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,21.0,,61.0,Predictive Inference,j
139,mmp,economy,II,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
139,mmp,economy,II,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,j
139,mmp,economy,II,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,j
139,mmp,economy,II,,gpt-4o,single_numeric_response,collider,,0.0,75.0,Predictive Inference,j
140,mmp,economy,III,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
140,mmp,economy,III,,claude-3-opus,single_numeric_response,collider,,0.0,90.0,Predictive Inference,k
140,mmp,economy,III,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
140,mmp,economy,III,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Predictive Inference,k
140,mmp,economy,III,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,21.0,,98.33333333333333,Predictive Inference,k
161,ppp,weather,VI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
161,ppp,weather,VI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,80.0,Effect-Present Diagnostic Inference ,a
161,ppp,weather,VI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
161,ppp,weather,VI,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,22.0,,71.11111111111111,Effect-Present Diagnostic Inference ,a
161,ppp,weather,VI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
162,ppp,weather,VI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
162,ppp,weather,VI,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,22.0,,71.11111111111111,Effect-Present Diagnostic Inference ,a
162,ppp,weather,VI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,a
162,ppp,weather,VI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,a
162,ppp,weather,VI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Effect-Present Diagnostic Inference ,a
163,ppp,weather,VII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
163,ppp,weather,VII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,b
163,ppp,weather,VII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,b
163,ppp,weather,VII,p(X=1|Z=1),humans,numeric-only,collider,97.0,,60.0,Effect-Present Diagnostic Inference ,b
163,ppp,weather,VII,,claude-3-opus,single_numeric_response,collider,,0.0,67.0,Effect-Present Diagnostic Inference ,b
164,ppp,weather,VII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Effect-Present Diagnostic Inference ,b
164,ppp,weather,VII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,b
164,ppp,weather,VII,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
164,ppp,weather,VII,p(Y=1|Z=1),humans,numeric-only,collider,97.0,,60.0,Effect-Present Diagnostic Inference ,b
164,ppp,weather,VII,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,b
165,ppp,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,22.0,,65.5,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Present Diagnostic Inference ,c
165,ppp,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,90.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,,gpt-4o,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,4.0,,65.5,Effect-Present Diagnostic Inference ,c
166,ppp,weather,VIII,,claude-3-opus,single_numeric_response,collider,,0.0,100.0,Effect-Present Diagnostic Inference ,c
167,ppp,weather,IV,p(X=1|Y=1),humans,numeric-only,collider,4.0,,50.833333333333336,Conditional Independence,d
167,ppp,weather,IV,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
167,ppp,weather,IV,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
167,ppp,weather,IV,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,75.0,Conditional Independence,d
167,ppp,weather,IV,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
168,ppp,weather,IV,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
168,ppp,weather,IV,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
168,ppp,weather,IV,p(Y=1|X=1),humans,numeric-only,collider,109.0,,50.833333333333336,Conditional Independence,d
168,ppp,weather,IV,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,d
168,ppp,weather,IV,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Conditional Independence,d
169,ppp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,4.0,,48.333333333333336,Conditional Independence,e
169,ppp,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
169,ppp,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
169,ppp,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
169,ppp,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
170,ppp,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
170,ppp,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Conditional Independence,e
170,ppp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,22.0,,48.333333333333336,Conditional Independence,e
170,ppp,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
170,ppp,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
171,ppp,weather,IX,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,f
171,ppp,weather,IX,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,45.0,,26.0,Effect-Absent Diagnostic Inference,f
171,ppp,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,f
171,ppp,weather,IX,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
171,ppp,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
172,ppp,weather,IX,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
172,ppp,weather,IX,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,109.0,,26.0,Effect-Absent Diagnostic Inference,f
172,ppp,weather,IX,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
172,ppp,weather,IX,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,f
172,ppp,weather,IX,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,f
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,109.0,,32.5,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,45.0,,32.5,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
