id,response,prompt_category,graph,cntbl_cond,subject,temperature
331,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
332,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
333,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
334,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
335,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
336,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
337,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
338,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
339,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
340,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
381,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
382,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
383,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
384,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
385,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
386,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
387,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
388,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
389,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
390,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
391,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
392,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
393,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
394,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
395,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
396,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
397,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
398,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
399,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
400,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
421,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
422,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
423,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
424,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
425,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
426,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
427,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
428,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
429,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
430,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
431,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
432,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
433,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
434,75,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
435,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
436,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
437,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
438,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
439,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
440,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
441,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
442,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
443,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
444,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
445,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
446,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
447,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
448,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
449,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
450,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
451,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
452,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
453,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
454,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
455,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
456,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
457,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
458,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
459,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
460,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
1,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
2,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
3,75,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
4,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
5,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
6,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
7,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
8,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
9,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
10,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
11,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
12,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
13,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
14,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
15,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
16,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
17,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
18,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
19,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
20,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
61,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
62,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
63,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
64,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
65,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
66,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
67,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
68,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
69,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
70,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
71,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
72,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
73,75,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
74,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
75,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
76,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
77,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
78,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
79,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
80,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
101,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
102,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
103,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
104,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
105,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
106,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
107,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
108,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
109,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
110,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
111,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
112,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
113,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
114,75,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
115,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
116,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
117,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
118,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
119,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
120,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
121,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
122,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
123,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
124,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
125,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
126,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
127,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
128,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
129,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
130,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
131,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
132,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
133,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
134,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
135,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
136,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
137,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
138,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
139,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
140,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
161,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
162,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
163,75,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
164,75,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
165,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
166,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
167,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
168,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
169,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
170,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
171,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
172,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
173,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
174,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
175,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
176,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
177,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
178,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
179,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
180,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
221,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
222,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
223,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
224,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
225,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
226,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
227,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
228,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
229,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
230,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
231,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
232,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
233,75,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
234,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
235,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
236,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
237,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
238,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
239,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
240,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
261,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
262,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
263,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
264,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
265,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
266,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
267,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
268,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
269,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
270,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
271,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
272,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
273,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
274,75,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
275,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
276,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
277,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
278,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
279,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
280,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
281,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
282,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
283,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
284,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
285,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
286,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
287,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
288,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
289,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
290,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
291,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
292,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
293,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
294,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
295,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
296,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
297,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
298,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
299,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
300,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
321,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
322,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
323,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
324,75,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
325,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
326,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
327,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
328,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
329,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
330,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
331,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
332,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
333,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
334,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
335,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
336,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
337,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
338,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
339,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
340,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
381,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
382,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
383,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
384,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
385,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
386,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
387,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
388,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
389,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
390,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
391,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
392,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
393,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
394,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
395,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
396,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
397,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
398,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
399,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
400,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
421,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
422,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
423,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
424,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
425,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
426,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
427,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
428,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
429,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
430,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
431,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
432,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
433,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
434,75,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
435,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
436,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
437,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
438,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
439,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
440,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
441,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
442,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
443,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
444,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
445,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
446,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
447,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
448,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
449,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
450,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
451,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
452,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
453,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
454,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
455,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
456,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
457,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
458,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
459,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
460,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
1,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
2,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
3,75,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
4,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
5,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
6,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
7,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
8,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
9,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
10,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
11,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
12,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
13,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
14,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
15,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
16,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
17,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
18,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
19,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
20,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
61,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
62,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
63,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
64,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
65,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
66,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
67,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
68,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
69,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
70,50,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
71,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
72,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
73,75,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
74,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
75,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
76,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
77,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
78,100,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
79,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
80,0,single_numeric_response,collider,pmm,gemini-1.5-pro,1.0
101,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
102,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
103,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
104,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
105,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
106,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
107,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
108,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
109,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
110,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
111,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
112,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
113,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
114,50,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
115,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
116,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
117,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
118,0,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
119,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
120,100,single_numeric_response,collider,mpm,gemini-1.5-pro,1.0
121,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
122,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
123,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
124,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
125,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
126,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
127,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
128,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
129,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
130,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
131,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
132,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
133,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
134,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
135,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
136,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
137,100,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
138,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
139,50,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
140,0,single_numeric_response,collider,mmp,gemini-1.5-pro,1.0
161,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
162,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
163,75,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
164,75,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
165,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
166,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
167,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
168,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
169,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
170,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
171,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
172,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
173,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
174,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
175,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
176,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
177,0,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
178,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
179,50,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
180,100,single_numeric_response,collider,ppp,gemini-1.5-pro,1.0
